grant_id,method,confidence,basis
recXejE6cii5Y9m3V,X.research-empirical,low,technical AI safety project in academic lab
recXfVDdfoW8soztF,X.talent-community,high,career transition into AI safety research
recXmJPn2SlrwRqAm,X.advocacy-comms,medium,novel communicating EA ideas
recXoxqzeUbc40jca,X.research-empirical,low,unspecified independent alignment research
recXsq1q52JZdG9yI,X.research-theory,high,formalizing side effect avoidance
recY700yncDwZ2jVc,X.research-interp,medium,mechanistic interpretability benchmark MATS extension
recYGdAwRO0zTlEPB,X.forecasting,high,testing forecast accuracy over time horizons
recYLDVcvOga9tfMS,X.talent-community,high,skilling up for AI safety work
recYLvOTVLGMDb5V8,X.research-interp,low,redteaming and interpretability stipend
recYQ4tyLAjVBAS1Z,X.none,medium,biosecurity upskilling not about AI
recYUIAWNUuhPUktQ,X.talent-community,high,alignment upskilling and agenda study
recYYYUXj56EStCAo,X.forecasting,high,writing a mainline AI scenario
recYfrxgxnYXlefRn,X.none,low,grant continuation with no described work
recYiM0w1u4NFtnpB,X.talent-community,high,upskilling in ML replicating interpretability paper
recYklwRe3ntcnKru,X.talent-community,high,ML upskilling for safety research
recYsad1HjoaZI8YX,X.research-interp,high,fine-tuning models for interpretability challenge
recYycNGh3k6gFgYR,X.talent-community,low,equipment for independent safety researcher
recZ0mZP1FiYPyQcz,1.2,low,tensions between competition law and AI strategy
recZ1KT7PL0JhbALi,X.talent-community,high,graduate diploma study funding
recZC2BAs5ApjO9xa,X.talent-community,high,independent study to start alignment career
recZEVeQr2nUiyKUE,X.research-empirical,medium,language models as tools for alignment
recZazgSwA3Cgw1vY,X.advocacy-comms,low,writing an EA encyclopedia
recZi7Rq0N8iejMS6,2.2,medium,data collection for outcome-based alignment
recZkWsl91XqIQXWn,1.2,medium,research on international AI standards
recZmnY8OfFp7dYXh,X.advocacy-comms,medium,reports on risk communication practices
recZn3Dgwe1RgCaIM,X.talent-community,medium,transition from capabilities to safety research
recZo7M27kQb5DLrK,X.talent-community,high,national AI safety network
recZrsatF6ZM5JKxM,X.talent-community,high,university AI safety groups
recZvoETiPQJW5jZJ,X.none,medium,civilizational resilience projects not AI
reca4Xh10SXHvmeVN,X.talent-community,medium,courses and research upskilling
reca9IA87KJJqd2qY,X.advocacy-comms,high,AI safety videos and podcasts
recaCnQKvYJ3mVw4p,X.research-theory,high,learning-theoretic agent foundations agenda
recaDsakTsv0HB6Fz,X.none,high,institutional longevity research not AI
recaHW1D1gamomX61,X.talent-community,high,AI safety coworking programme in Sydney
recaIUYpVnLs5ewmj,X.research-theory,medium,conceptual research agenda on value synthesis
recaJfCKycPo09R6q,X.research-empirical,medium,scalable oversight and neural verification research
recaRidhvZnHoHFup,X.talent-community,high,stipend to upskill in technical AI
recaW6b7S8CInYN1T,X.advocacy-comms,high,video content explaining AI alignment
recaaND0YKaCmHXjZ,X.research-theory,medium,provably hard cases for anomaly detection
recajvNqxX7gxQQn1,X.research-interp,high,independent mechanistic interpretability and tooling
recapRk2AC6zSbzsR,X.research-interp,medium,support during interpretability research project
recarWnt5uDwS6EuU,X.research-interp,high,interpreting neurons and circuits in models
recaxPQDZ8ykmlB4X,X.advocacy-comms,medium,alignment outreach and field-building in France
recayeCw7wsPjGjvy,X.talent-community,medium,starting funds for AI safety DPhil
recbBtLf6PUlI5mEu,X.research-empirical,medium,PhD on AI alignment
recbERSIFnx8Ifuv3,X.research-interp,high,mechanistic interpretability of network computation
recbFhTPhFfNM3Jfh,X.talent-community,high,upskilling stipend in ML and safety
recbGlHWOduNCzKZe,3.1,medium,deceptive alignment evaluation research
recbHU4rbO8pMo4h6,X.talent-community,high,career exploration in AI alignment
recbTTqYAg33b3jbE,X.talent-community,medium,upskilling plus independent research salary
recbjuVAgHjhnTIyM,X.research-theory,high,mathematical language for adaptive agents
recbogaAtIwQEIjLA,X.talent-community,high,salary to upskill before governance programme
recc2DcXL136vt2Mf,X.talent-community,medium,early-career researcher testing fit
recc41MOo6NvA2J2p,X.advocacy-comms,high,short fiction film on AI x-risk
recc5KF7wzZjkGwkR,X.talent-community,high,conference travel and career planning
reccHbwS6tyx8yCSD,X.talent-community,high,career transition grant
reccR0TnAsR6yjrds,X.talent-community,medium,cofounder matching weekend for new org
reccSjP6yFJ5eVQb3,X.research-interp,high,circuits in decision transformers
reccUn4oKFl0lrcXD,X.none,low,health security conference travel unrelated to AI
reccaOLndhEplb8y0,X.forecasting,high,independent AI forecasting and strategy research
recceRQ808IF1ohGn,X.research-interp,high,stipend for high-level interpretability research
reccn4lsqTU3oohHI,X.advocacy-comms,high,public AI safety explainer videos
reccnt7RpRhPd1izF,X.talent-community,low,salary runway after research scholars programme
recczT70lXdvfimPK,X.research-interp,medium,steganography in interpretable representations
recd4vdLfoCiy2nu4,3.2,low,reconstruction attacks and privacy in federated learning
recd5UaNXs7F9t3tM,X.talent-community,medium,upskilling in debate and ML
recdfm1XL2TDjThGT,X.talent-community,high,attending machine learning summer school
recdpDa41oPYjuiqh,X.talent-community,high,organising local AI alignment group
recdwF6nFX1w3wFbt,X.research-theory,high,agent structure problem agent foundations
rece6WsB5URUamG0C,X.research-interp,medium,scaling laws and interpretability research
rece9IROdO1Y1RPmr,X.advocacy-comms,medium,audio recordings of AI governance materials
receBILBEvz2dUScP,X.talent-community,high,upskilling via mathematics of ML course
receBzogYHUPwECNm,X.forecasting,low,strategic research and skill building
receO4iSn1xw8QwBf,X.talent-community,high,exploratory research stipend gap year
receQN0oG4cBz4uSF,X.talent-community,medium,income replacement to pursue AI safety PhD
receVGVSlVsLoqmlD,2.1,low,stipend for AI security projects
receVn4gVzFT8i9XC,X.talent-community,high,attending a rationality training workshop
receb8oX79vjh0tSf,X.research-theory,low,literature review on in-context learning and alignment
recerLxFT2wxKKKhj,X.talent-community,medium,AI governance document sharing hub
recesnQOE2Him6LpI,X.talent-community,high,AI safety field-building organisation in Finland
recetKaAoegXR4Tic,X.research-theory,medium,independent conceptual alignment research
recfEN6SB44vpvfl0,X.none,medium,biological weapons convention travel not AI
recfH1alGxBhTukJQ,X.research-theory,high,clarifying goal-directedness concept
recfMP7VZizqjrVv4,X.talent-community,high,self-study to enter alignment research
recfPRGUswTgA0Tix,X.none,high,biology degree unrelated to AI
recfXB0vo72KrLG6d,X.research-theory,medium,reverse-engineering social instincts for brain-like AGI
recfc22jvBoss0UtN,X.research-theory,medium,cognitive and evolutionary insights for alignment
recffUoKZFCTUNmd0,X.none,high,biosecurity policy travel not AI
recfqM6VYRmkeM9Zp,X.talent-community,high,upskilling before ML PhD
recfyOTeu98E247gQ,3.1,high,evaluating agent guardrail robustness and misuse study
recg2A6egfROG67tS,1.7,low,legal and societal impacts of AI judiciary
recg6isQ7DrfrL5Rc,X.talent-community,medium,upskilling into mechanistic interpretability
recgBGyhQeh0LbXfE,X.talent-community,high,upskilling and developing a math AI course
recgHIMlqO0zy6duh,X.none,medium,biosecurity policy and technical work
recgJyNeU2bV4TEQk,X.none,medium,personal mental health support unrelated to AI
recgTlI7LiU7u0l0x,X.talent-community,high,career transition into alignment research
recgUZ58wyRHPKV1u,X.advocacy-comms,high,YouTube channel about AI safety
recgWuZDqr0vFIYw1,X.research-theory,high,natural abstractions hypothesis tools
recgezaJqYTGsBzKX,X.talent-community,high,new org to grow safety researcher numbers
recgugS9sVo8kC1Jj,X.none,medium,biosecurity policy study of China
rech0i7GjgNP32go9,X.talent-community,high,stipend upskilling in economic AI governance
rech5pkJuIX3iKOLn,X.research-interp,medium,expanding discovering latent knowledge work
rechHiKixZdPnBOp2,1.2,medium,mapping ideal AI governance research
rechL4TOxgHxrpvg2,X.talent-community,high,tuition for professional AI training programme
rechLWrD6eYlC3f4m,X.forecasting,high,independent forecasting research
rechOb41b7fTfOA9S,X.none,high,biosecurity scoping unrelated to AI
rechT2ot5zfcNmf6V,X.research-interp,medium,theoretical interpretability research and researcher group
rechbYtOldenAsJJo,X.none,high,pathogen regulation history not AI
rechcapMFu4epVF03,X.none,high,biosecurity travel not AI
rechh9SB70lcXdNzG,X.research-theory,high,formal alignment and agent foundations
rechl9fBTVE2Avxxu,X.forecasting,medium,strategy research on China AI safety
rechsuQzGv9fqgnem,X.advocacy-comms,medium,fiction conveying EA and rationality topics
rechz2vahp4zhQiiV,X.none,low,generic PhD stipend top-up
reci0BSnX469bGDTp,X.talent-community,high,mentored upskilling and career transition
reciMyhjj86P18Lcl,X.forecasting,high,testing a forecasting training programme
reciPYYb4nSsSIYwY,X.none,high,COVID epidemiology research not AI
reciYk3jqs6SaxuQe,X.talent-community,medium,alignment theory workshop
recioXCEclhd6Mbg2,X.talent-community,high,summer research residence stipends
reciuSm03WpChGfDh,X.research-empirical,medium,alignment research with Dan Hendrycks
recixmdJvIEjcYVol,X.research-interp,medium,causal scrubbing in compiled transformers with Redwood
reciztT907IrOWtFv,X.talent-community,high,alignment theory mentorship programme
recj5aTyiEelu90Nn,X.research-theory,high,agency and natural abstraction research
recjEaxPrcPLRQSH8,X.talent-community,high,six-month salary to upskill for AI safety
recjHVevwoZwx5XFV,X.research-interp,high,deep learning theory for mechanistic interpretability
recjRy2SySL3tlziY,X.research-empirical,low,academic technical alignment research
recjUamlL84c7HCp3,1.2,medium,AI governance and strategy research projects
recjgIiVFR869nrtB,X.talent-community,medium,early-career biosecurity researcher support
recjhpSw7iIre2nip,X.research-interp,high,decision transformer interpretability project
recjkhO6muu6j7kO3,X.research-theory,medium,conceptual work on meaningful concepts in computation
recjnIanSuvV8i1gp,X.research-empirical,low,DPhil research on ML safety concerns
recjoTUoSqqEDjEPP,X.research-interp,high,reverse-engineering neural networks
recjp50y6P3VDPw6c,X.research-empirical,high,debate-based scalable oversight research
recjtEEChUcPBMFaL,X.research-theory,medium,writing on agent foundations and alignment
recjx4389DmNtwtgN,X.talent-community,medium,living costs and OSINT tooling stipend
recjzVfLHqVlvfdZw,X.talent-community,high,distillation fellowship for AI safety explainers
reck2hsvw1hZcyt1v,X.research-empirical,low,short AI safety research stipend
reckEiJC9GB1vbKdh,X.talent-community,high,support for early career alignment researcher
reckKFtNOOa3NOmHu,X.talent-community,high,stipend for AI safety upskilling
reckRYYmzqaGFjgvD,X.research-empirical,medium,research on AI manipulation of humans
reckRcCsj6YtKY31U,X.talent-community,medium,overview of alignment research while entering field
reckTd1kDdoJXM5AR,X.talent-community,high,nordic conference for researchers and juniors
reckZKM0y47F8gmIR,X.talent-community,high,year of upskilling for alignment job
reckZnkg7oArSqvVH,X.forecasting,medium,wargame scenario simulation of AI policies
reckfhxGr3MvADS7z,X.research-theory,high,AIXI extensions to reflective self-modifying agents
reckgEKseHrxhQ8lU,X.talent-community,high,managing MATS scholars program
reckhqjWnpuMksSzj,X.none,high,bioethics survey unrelated to AI
reckmDrnTKWnhnheB,X.advocacy-comms,low,surveying AI researchers about safety perceptions
reckneywgyTZG8nWq,X.research-interp,high,mechanistic interpretability of deception and mesa-optimisation
reckog7nmOpFzHVoQ,X.forecasting,medium,structuring AI risks to inform prioritisation
reckqLjXrhx508t38,X.talent-community,high,upskilling before AI governance policy PhD
reckvXmyiaIZaem5G,X.research-theory,medium,conceptual paper on human disempowerment
recl29Uchl5IQkilM,X.advocacy-comms,high,AI x-risk podcast for non-technical audience
recl42i0Zs3W2fzZQ,X.research-empirical,high,AI control research extension
reclAtooQSr3CEVSH,1.2,medium,paper on governing AI via compute
reclDG78z2kSSEOzK,X.talent-community,medium,open online course on economics of AI
reclEaKEDAXNoTNdo,X.talent-community,high,SPARC summer programme operations
reclH9NmWHqCf4wL6,X.none,medium,history of philanthropic movement building
reclHDaJasZyhPBu9,X.advocacy-comms,high,video game explaining stop button publicly
reclKnsTZkdJzpoEQ,X.research-theory,medium,singular learning theory of value formation
reclPn77kzDuQcbdU,X.talent-community,high,community hub for EA in London
reclR4vy52kiPlISm,X.talent-community,high,upskilling stipend for governance research management
reclfyDslLuQahVDr,X.none,high,DNA synthesis security not AI
reclyGqvuHUQ2s4yH,X.talent-community,high,upskilling year in AI safety
reclyHhrNCTYDqEot,X.none,low,personal assistant hire operational support
recm9v2IMyn4tBa2o,X.talent-community,high,subsidized therapy and coaching for community members
recmD3jpGgKBGoL7i,X.research-empirical,low,continued unspecified AI safety research
recmErpVr35ootUn6,3.3,medium,hardware governance limiting actors building dangerous AI
recmHp0pylmwoPNfP,X.advocacy-comms,high,explanatory videos on AI and society
recmSRhcqXMe8qUbO,X.talent-community,high,wellbeing support for AI safety workers
recmTClyPQkyPpwlD,X.talent-community,high,mentorship programme for alignment researchers
recmWCQIWWkRhUpY4,X.talent-community,medium,macrostrategy upskilling and career transition
recmXKYIUu4xJuBPN,X.advocacy-comms,medium,podcast communicating alignment research
recmXoYMhrweiJkvJ,X.research-theory,low,philosophical work on digital consciousness
recmYvI4YVYsbzVnr,X.research-interp,high,independent mechanistic interpretability projects
recmaLQbxeXSO1Z9U,X.talent-community,high,Montreal AI safety fieldbuilding meetups
recmgK25RSdsbMpqi,X.forecasting,high,infrastructure for effective forecasting
recmnbnjSAkKXiBkO,X.research-theory,medium,theoretical alignment research on model understanding
recmorymbJmzxOM9d,X.research-empirical,medium,goal-directedness experiments in transformer models
recmu1CRyY4COGftp,X.talent-community,high,laptop for ML Safety Scholars studies
recmy2hzqedoUmF1G,X.talent-community,high,exploring AI governance career and upskilling
recmytLmWhdO4CGVb,X.research-interp,medium,internship using theory and interpretability
recnFko4LK8ptgTrj,X.research-theory,medium,formalizing perceptual complexity for safe amplification
